t,x,u
9.487699283801005468e-01,-7.032968891817987789e-01,2.284458578326883371e-01
3.817016803776390743e-01,-8.051298987659001316e-01,2.733832951501862230e-01
2.020383924805065901e-01,-8.702387874212764718e-01,2.213474256184250755e-01
7.748589933315558342e-01,-1.109833878492907377e-01,7.440338299532971433e-01
2.783154471346951375e-01,1.559351642932573778e-01,-7.814559520280341953e-01
9.091748679597826399e-01,7.226332286477847866e-01,-2.338553040685565632e-01
3.466031028810691028e-01,8.003256801900537898e-01,-3.223711175185988709e-01
2.728923127956927042e-01,-9.020258522880197916e-01,1.706104013154832733e-01
2.873780446164627689e-01,-6.679481085843625987e-01,5.324078954848390222e-01
8.978048476670899003e-01,-3.053251268478636149e-01,5.396969295530318345e-01
9.759600571674947878e-01,3.668532601415179784e-01,-4.746538598643408324e-01
5.617948224701586613e-01,-6.846142241816797203e-01,3.507233277839273411e-01
7.014466371109631115e-01,-4.029224162768674233e-01,5.469429380051832323e-01
6.422228016602774536e-01,2.515055627342119848e-01,-7.355290282061840434e-01
4.742308189534876206e-01,2.989552056321722606e-01,-7.538804891294944577e-01
7.915641129847740265e-01,1.054123756064166972e-01,-7.497253100463762143e-01
2.781611688549469052e-01,-3.367761917081242284e-01,8.916985351660737802e-01
5.393228900700423045e-01,1.887037328816034698e-01,-8.345389279218002887e-01
4.161027976676492379e-01,-4.692177926323453097e-01,6.689278589496323590e-01
4.669797639672600420e-01,4.602717536038811730e-01,-6.246120510892008149e-01
3.943234868734601939e-01,4.501467643936145624e-01,-7.007882206854982865e-01
4.357501786591519988e-01,-9.315561745582550124e-01,6.320873671585194864e-02
8.945935759032301871e-01,-5.697044971932598845e-01,3.518426925364756541e-01
8.012112908251293186e-01,-3.779383317330997638e-01,5.312242563416065266e-01
9.200173940116562754e-01,5.631592721324016892e-01,-3.361443183665327461e-01
6.583636502929488543e-01,-6.868223915008253577e-01,3.087386403009783620e-01
5.821018145417500289e-01,-8.261630212780437521e-01,1.804637033508436350e-01
9.550154957305719838e-01,4.738541543122734012e-01,-4.175136292686794648e-01
2.051702872035213732e-01,-2.864478178028035948e-01,8.784240613219272964e-01
5.960675652186735451e-01,4.388725674675322264e-01,-5.848230093268171892e-01
2.637737316950555799e-01,9.816202247972720674e-01,-1.827007010942205412e-02
1.962298991324800124e-01,-4.805161991603270621e-01,8.179334966278676289e-01
3.296217863498109857e-01,4.954679903729910517e-01,-7.030607683214258330e-01
6.722771731307330967e-01,-3.991103873246499845e-01,5.698025171230834962e-01
8.499595079883905946e-01,-8.023377653962606715e-01,1.620231672497380315e-01
6.163144403118595571e-01,8.673529217596769314e-01,-1.665761740119829637e-01
9.427418969901060208e-01,7.353578722648024257e-01,-2.092696908785517118e-01
7.034637712479460125e-01,7.672291207652435219e-01,-2.071286926907832948e-01
3.544965614584697500e-01,4.373201775226254195e-01,-7.531203638394126099e-01
1.532667743654174686e-01,9.851502893576506992e-01,-3.205109910081720137e-02
7.653350770068193532e-01,-8.245157549999839741e-01,1.572209590972905857e-01
9.648358933704777041e-01,-9.883954112055826080e-02,6.581570159579958057e-01
9.690915823590812161e-01,-4.077628936059216613e-01,4.308488410982234673e-01
6.241980993427750368e-01,-8.324766241470582528e-01,1.742152229676760811e-01
5.147479182358895011e-01,-4.239500884414240112e-01,6.388407044662620660e-01
1.879331583519059379e-01,7.064253139011478222e-01,-5.257352684829188494e-01
5.697572718627949007e-01,-4.525217722874941284e-01,5.718353699835796444e-01
2.234651356733077243e-01,4.346732192702928987e-01,-8.785242922805960308e-01
3.855868736974357169e-01,-8.493209140331994256e-01,1.933997884755946917e-01
5.303558793485605438e-01,1.160588980854446728e-01,-8.814800317774857952e-01
7.196654687997060540e-01,1.632981341493593419e-01,-7.455023064753514284e-01
3.277318773656930917e-01,-7.709318072245989750e-01,3.241999330666502366e-01
5.158478855344925673e-01,-6.266417279237912474e-02,8.798086323001025333e-01
1.739499054106806719e-01,4.719237030431200353e-02,-2.833043690190543695e-01
3.544796695943067677e-01,2.043648421000101578e-01,-9.057826076262672776e-01
3.513336293690862977e-01,-3.512706680720947272e-01,8.153117605776435406e-01
8.133255170766316988e-01,-3.592139016259543460e-02,8.043116858487013854e-01
9.863147303493700058e-01,9.521709555865331964e-02,-6.643665583118530948e-01
3.203843761234715926e-01,7.458194075302901904e-01,-3.798673041757899549e-01
9.967022622070165205e-01,-8.033419492733639977e-01,1.519992425766794053e-01
8.523129797614380498e-01,-1.761080794117564352e-02,7.875025157906911932e-01
6.082131514772313174e-01,1.525399612090698742e-01,-8.388404489022400767e-01
2.693516134607722989e-01,4.060070588225688226e-01,-8.789104635244709973e-01
3.143825425262033457e-01,3.714183746651624762e-01,-8.523416992499128764e-01
9.599988006957229647e-01,-9.573079109094462247e-02,6.688680183482614838e-01
5.830424341226417839e-01,-6.156104669472961533e-02,8.824785135041451900e-01
6.231051341883420136e-01,8.554776932955165947e-01,-1.704330437803473208e-01
9.385837483019431327e-01,-6.169822784767897694e-01,2.914415765697109806e-01
2.105517436437911449e-01,5.451056092429977795e-01,-7.587747211952510229e-01
4.583979858428229859e-01,-2.272445980847177527e-01,8.537674110644815073e-01
2.288376755995358280e-01,-2.831210576587268601e-01,8.578903762341061334e-01
9.107757529173684530e-01,9.840101514327639354e-01,1.635780316425358705e-02
8.436262245340812038e-01,-1.087870015598491058e-02,7.805933606346987519e-01
6.385559942701595215e-01,3.987412708568038866e-02,-8.781345844272042678e-01
2.767640278488491257e-01,2.755969868566077174e-02,-4.882827577839399247e-02
3.098096996387528224e-01,6.069659271964151781e-01,-5.735277251595235493e-01
2.432981373532602243e-01,8.448429719528136594e-01,-2.578610659698668539e-01
8.551551532851500159e-01,-9.196238163607997063e-01,6.812657949053456397e-02
9.266712731111050871e-01,4.913780093379422897e-01,-4.047617438306115312e-01
3.883585964462374918e-01,-4.973466041564862383e-01,6.384601402595293518e-01
7.881286538749088244e-01,8.265033216629007473e-01,-1.805100256219944743e-01
1.071875375887938464e-01,4.198813334500948180e-01,-9.176145117984316757e-01
3.240049087725671573e-01,8.194731560439696416e-01,-2.859484603632681532e-01
2.107694690269438231e-01,-3.174329851006785219e-01,8.659282082845418671e-01
3.383317078644412224e-01,1.000593989659428473e-01,-7.881188640784351218e-01
1.434583372567798110e-01,3.183958316703925373e-01,-8.672262389763026880e-01
8.989721447561579426e-01,8.911611323302293108e-01,-8.497804183336317430e-02
6.065216795547883066e-01,-4.530323901069894799e-01,5.229711166693498114e-01
1.990414174214807375e-01,9.998386219667638741e-01,9.126092711949456565e-03
2.599708868749210922e-01,6.153977441056666109e-01,-5.887443271273850032e-01
4.706111884920539667e-01,2.926866914507368911e-01,-7.760027174089336732e-01
7.058298717994049287e-02,-2.760086752767028084e-01,7.632117925976429351e-01
2.199688123133211048e-01,-2.076857906878055715e-01,8.464484628120990672e-01
3.128760580275291581e-01,9.101684666242142452e-01,-1.396154059275900305e-01
2.394415029831830077e-01,-4.252171601529424194e-01,8.661952771052684463e-01
7.727967138756796084e-01,-5.581645880356624900e-01,3.965394725484586713e-01
2.201201120468868622e-01,9.746122198653559554e-01,-5.930382333154973762e-02
8.688616566891742554e-01,1.918661033904789370e-01,-6.499019363234523894e-01
1.517836864272703590e-02,2.794129879741362732e-01,-6.764942360977155289e-01
3.314028264040017602e-01,-7.121649457704719577e-01,4.199193727494822115e-01
1.297902377113846484e-02,8.415356883711588853e-01,-4.460657663234063319e-01
3.455150818638547117e-01,2.714283815140094980e-02,-1.390181134980494615e-01
8.937385820014203119e-01,1.249848932165664728e-01,-6.853995094368630081e-01
7.356339542250585062e-01,-3.551423116427216975e-01,5.746746394703768912e-01
8.873547628777461727e-01,8.733326471690090465e-01,-8.004802156893608966e-02
6.497312521309639433e-02,-7.731856461400175018e-01,5.120459857477606125e-01
6.991838610466836190e-01,7.996469940599062465e-01,-1.951368625727634420e-01
4.547125087841490387e-01,4.114617461440457369e-01,-6.770056416336176497e-01
5.329704697647060785e-01,2.946321555360198463e-01,-7.676836436890972504e-01
4.095611514795134411e-01,8.165624750087441264e-01,-2.528741306167973102e-01
5.463204638981310479e-01,4.554481175704143681e-01,-5.768603127598442848e-01
9.370201752383403582e-01,-2.446623841527661991e-01,5.825311974177904695e-01
1.142252930450704529e-01,7.842839280473896668e-01,-4.567485607677478354e-01
4.666022861267884458e-01,-7.894522574832076867e-01,2.543088975733968082e-01
1.013784044823048403e-01,2.060176779829805405e-01,-6.656359691019604341e-01
3.968980837921487481e-02,-6.625536680551278312e-01,7.496528309615425600e-01
5.993001349464233130e-02,-8.445499638614042404e-01,3.365836743961191369e-01
8.785839593756978871e-01,-7.090113904245904930e-01,2.362110943450764777e-01
5.814252050690172924e-01,8.654190651424336078e-01,-1.597103385019047195e-01
1.635015230541270181e-01,-9.869687481003610596e-01,3.434517731354157916e-02
9.139474443259257841e-01,6.977418302157256669e-01,-2.604261491046076515e-01
8.628945078758014642e-01,1.912519868455413441e-01,-6.616323046359131599e-01
7.955993276196654529e-01,9.192670157544287068e-01,-6.489039289681139411e-02
8.340510424816027779e-02,-7.887975373567259751e-01,4.445865415697765610e-01
3.101356021368755211e-01,-1.479802954208857546e-01,8.370086266375790229e-01
7.804397720218081425e-02,5.326287591260459031e-01,-9.174972049119356488e-01
8.520276547875279549e-01,-5.223280024399730159e-01,4.042005005201317891e-01
9.144254157055572430e-01,-4.121318786560541625e-01,4.706190969478500352e-01
2.079439792762611816e-01,3.745042758409453665e-01,-8.956577462792556510e-01
1.383495000204242320e-01,-6.821331313372336336e-01,6.135709943912508457e-01
5.167278979219023238e-01,4.224400939920427422e-01,-6.294083047505008022e-01
9.473352316121627092e-01,-5.538829148667545610e-03,6.358640182675430186e-01
3.580595292570313282e-01,-2.782535202711826638e-01,8.705124201662989281e-01
2.443030746904353290e-01,6.786958753953453716e-01,-5.386200325646363085e-01
1.482639261549039134e-01,-7.912776979068849581e-01,4.155671414225079463e-01
6.435997806233156870e-01,-9.466230553811791903e-01,4.068323505024571546e-02
2.042522173367370408e-01,-1.181164643355137045e-01,6.840623995874746122e-01
6.931213713013765210e-01,9.811548793300812754e-01,1.396227068766262708e-02
1.809317399818244354e-01,9.714377343923978891e-01,-6.337982028601191198e-02
3.916415802758301812e-01,6.323369034363457430e-02,-7.734279790800602239e-01
9.562668561327443140e-01,-8.524838550518358815e-01,1.147483168289059330e-01
2.720317627898762858e-01,7.427669483927226146e-01,-4.253408433668997013e-01
2.790077848924918946e-01,3.778543302798049730e-01,-8.568860163708165167e-01
6.141458076203404337e-01,-7.404386376689806593e-01,2.857218865711616540e-01
8.044762125897764182e-01,-3.671235076929919572e-01,5.463740525927003322e-01
6.663260718703495344e-01,-5.559322423428476601e-01,4.181328896637038217e-01
7.171517115071042170e-01,6.031483487817397293e-01,-3.398381441693839045e-01
8.222244287527935569e-04,2.348950926751105506e-01,-6.165097171223324901e-01
5.466644977666342831e-01,-3.963194621733112655e-01,6.387186784989506982e-01
4.476611156182852547e-01,5.780848348293556871e-01,-5.143958799231904688e-01
1.294386935220808166e-01,-4.748542452237529687e-01,8.871609110583436042e-01
4.206860634706066637e-01,-4.384744303730314652e-01,6.854683221520712078e-01
5.915724441431426950e-01,-1.186197406516256159e-01,8.845137744286308834e-01
3.605437742046172511e-01,-4.924158767013722127e-01,6.782175774971278548e-01
1.315952498704053841e-02,7.419256278938943794e-01,-6.893119516049925899e-01
3.541129794931489050e-01,-3.423581820741605775e-02,7.039545459434214392e-01
1.901348912234520627e-01,4.418228209786509986e-01,-8.869316859842035772e-01
8.066193326461857938e-01,-5.911462624346279782e-01,3.870306907780821648e-01
7.358224235547993208e-01,-1.819024526262400521e-01,7.214122520815290374e-01
5.008860507244766724e-01,-5.940004035791301984e-01,4.564872887070557383e-01
4.948311199807772232e-01,-8.454478183269751312e-01,1.915577471254217568e-01
4.643143411894872230e-01,8.599156678395269982e-01,-1.788197309802921908e-01
5.305637154042130987e-02,1.367147155443451112e-01,-5.138986960941679394e-01
3.160573615835660100e-01,6.572927643859713953e-01,-4.840878163783460253e-01
4.225250420832485920e-01,6.744011436319132802e-01,-4.235749910654336703e-01
4.355261076333469816e-01,9.584055883019242383e-01,-5.509377172874432155e-02
7.654079922153290694e-01,1.989405056147659501e-01,-7.043892313153632401e-01
8.386740715975911087e-01,-8.713488646489804257e-01,8.617179749584137627e-02
1.625625032656546898e-01,2.151307601060226116e-01,-6.813965895103032411e-01
5.087355003870774883e-02,-4.986494524038136422e-01,9.009711315797558351e-01
7.141198694617928444e-01,3.177850264517891876e-01,-6.234416029798821590e-01
2.551827867497329372e-01,-8.394304545199420264e-01,2.702486831788669663e-01
7.438975316498825929e-01,7.082356027532548115e-01,-2.644205391381238557e-01
4.729840960501793257e-01,-7.786760740212947951e-01,2.542574831842092653e-01
1.853224026367673583e-01,7.705611945874433211e-01,-4.301900428603990800e-01
1.379788459016410007e-01,4.783847883050091898e-01,-8.828825857994165860e-01
5.479300942644147465e-01,-5.312303508205944436e-01,5.212347022584337131e-01
2.507113292756824041e-01,6.031368035966113705e-01,-6.529485640651155887e-01
8.758014157560466417e-01,-6.668807549983457594e-01,3.049770876957085264e-01
8.370479505408432441e-01,9.217654553499421421e-01,-8.251163821708815127e-02
7.666684786150834707e-01,-3.156192333491021351e-01,5.993147454446640099e-01
5.530912707552076979e-01,4.291633022528766883e-01,-6.170969665453605035e-01
2.571535328476698412e-01,2.554710516010616494e-02,4.972699905214351263e-02
6.678677946687647804e-01,1.906245742868344362e-01,-7.575684164842868551e-01
9.476013654090204019e-01,5.949873369763265529e-01,-3.193591949163914201e-01
1.252950383789754873e-01,-5.903685393684572347e-01,7.707489774453233355e-01
1.226063156755841099e-02,3.156766040643732563e-01,-7.225277321123574348e-01
2.740511938757672628e-02,1.918970529933301528e-01,-6.025563833189300222e-01
3.081050562586457042e-01,-5.074745059837990624e-01,6.772502634156262191e-01
5.445089865864118917e-01,-8.218523458655688785e-01,1.894986478336169733e-01
5.179924610204763580e-01,5.891427976609520112e-01,-4.894104874580911813e-01
4.876209612343553879e-01,-8.823425116090302112e-01,1.480944591017177014e-01
5.859637582084258334e-01,5.464197266922465879e-02,-8.837292622055017421e-01
4.937893388582352827e-01,8.455311622595944598e-01,-2.093149877076054266e-01
8.994719726067579302e-02,3.964070452628365437e-01,-8.898767508335345688e-01
4.948403318587428767e-01,1.698309855613109320e-01,-8.725144878096677825e-01
9.007557445683378461e-02,-8.870142784101271438e-01,2.432152600868271175e-01
4.979763152029487161e-01,9.905658481936407966e-01,-2.198094482931315860e-02
8.237808185807021788e-01,-9.418160487236701961e-01,9.583558998046043387e-02
5.967347618968855683e-01,9.378204558625009568e-01,-8.655264433614823227e-02
1.890551893456859922e-01,-5.914952134776556569e-01,7.171611468203041850e-01
1.696554636907965374e-02,-9.575391906653500929e-01,1.590081934723531487e-01
3.804468132079072973e-01,4.074092494950374288e-01,-7.725937057449594469e-01
6.358864200145226686e-01,-7.658964849543368203e-01,2.173394473029134355e-01
8.376700210398713153e-03,-4.658668972463655411e-01,8.932895911274195688e-01
1.657833599294464832e-01,-5.399494349733764409e-01,7.931865439729324230e-01
1.785571922031568004e-01,8.732533708409895290e-02,-5.330282376859636351e-01
3.405821037141161245e-01,-4.333358428315232658e-01,7.722428259542708506e-01
3.091215713681992883e-01,4.713576001578381192e-01,-7.599668348700677756e-01
8.695100440952754361e-01,3.105989603805661137e-01,-5.395046224761730347e-01
2.383886896490631235e-01,8.194620582405134357e-01,-3.145709322804057795e-01
2.193691740364617226e-01,2.281308702368696206e-01,-8.511593624903457389e-01
1.275749601592247595e-01,5.309140447790272610e-01,-8.646167043877650560e-01
2.418447034631459047e-01,-1.499012240921615557e-01,7.580730168429054006e-01
9.776382011924378279e-01,8.249928849994299096e-01,-1.298411339230589601e-01
9.307251503336780862e-01,-6.129282256631234382e-01,3.086215657871665963e-01
1.230563673033554517e-01,-8.248737216611157219e-01,3.369665311231045957e-01
1.918546121855480013e-02,-2.435607646302944129e-01,6.829701407929745782e-01
1.009783306244881329e-01,7.916371882097261725e-02,-4.428451414559109178e-01
2.617118722291367217e-01,-1.180354482735295196e-01,7.367585615438848601e-01
4.463256959204273677e-01,-4.424652621158844390e-01,6.786544309054378665e-01
5.843188517702743168e-01,6.976091024283981312e-01,-3.373016732025330144e-01
1.420889688453047528e-01,-3.553407801391927912e-02,4.482038728700058483e-01
1.202369750541305571e-01,-6.001816839602860387e-01,7.664751748194511549e-01
4.059402231449673604e-01,5.897099542118418025e-01,-5.425184995693758117e-01
9.308446751819019482e-01,3.513545630132419717e-01,-5.079733122583097726e-01
4.636654723229332031e-01,-7.778405232849694428e-02,8.428070591505043563e-01
2.194823077906841169e-01,-1.403750034549364756e-01,7.164431598171047133e-01
8.018418952544227318e-01,8.471630833445122910e-01,-1.391392630143523657e-01
9.510320611542433245e-02,-7.397975677971406760e-01,5.612569542584019411e-01
5.352991108218677629e-01,2.937590119102095887e-01,-7.666493129573606069e-01
1.509088611992626117e-01,-1.259728413035476891e-02,3.626166313787589912e-01
4.971547986977992162e-01,5.840761984999753853e-01,-4.939569722518606376e-01
8.259189376703700569e-01,-9.116573470304079052e-02,7.520059772458046465e-01
2.079995659449956902e-01,-7.740577781721067474e-01,4.075168316816805691e-01
9.720791426067248997e-01,4.558032160664216015e-02,-7.032512459005232364e-01
6.832226236991406632e-01,-8.517244828898609121e-01,1.210986114509089995e-01
9.144481998684464985e-01,1.830388042623476430e-02,-5.272274271927391842e-01
8.940196063307331853e-01,2.483985433226088002e-01,-5.825303765803299116e-01
5.122422146694534106e-01,2.881854352062740432e-02,-6.185408907413667556e-01
4.912184386191287278e-01,7.677577284387553380e-01,-2.712698488484667214e-01
4.846484230535574866e-01,-2.404674170480081141e-01,8.473271537203449499e-01
9.538295362702609026e-02,-6.828779299317873086e-01,6.790662611875216692e-01
9.676122649719988145e-01,1.804625379006021824e-01,-6.179717534468698314e-01
1.522159563871050558e-02,6.266636019454843165e-01,-8.684750338161547623e-01
7.427054592745605532e-01,-7.021979226171899402e-01,2.662810734513496036e-01
6.065562409215758954e-01,4.026169242613197863e-01,-5.983467815013746582e-01
3.916581183186566006e-01,3.896216919525696820e-01,-7.868539938340107787e-01
2.661739017198740953e-01,-3.357448763695438654e-01,8.889952157091696172e-01
9.967276027960539908e-01,3.490472640362125567e-01,-4.875104577958837004e-01
4.596577954577835134e-01,-5.658968326050415332e-01,5.264183700254039255e-01
3.817707095919661286e-01,-1.955149153050972366e-01,8.779217930782687862e-01
3.609340400326788156e-02,2.530383189019593804e-01,-6.566337252086981158e-01
5.140965886529249573e-01,-3.230186237986516495e-01,7.522093301950153466e-01
6.001636110758357123e-01,-1.723921998703223935e-01,8.134130361805700371e-01
4.979586071047633622e-01,-5.783884389503555212e-01,5.093730724679234045e-01
1.938038174889133991e-02,6.414857601743235715e-01,-8.413679727438274636e-01
8.314988483043591616e-01,3.250571164216826681e-01,-5.786502516730891443e-01
6.632256194809696970e-01,-2.746989064650620094e-01,7.084585902245774669e-01
5.093177408026048347e-01,-9.662377456279307442e-01,6.427930769654723042e-02
6.287243318477999665e-01,-7.037024202385897542e-01,3.196258023986998098e-01
1.952703219690408165e-01,5.486858000778540578e-01,-7.806121964196526264e-01
5.663155833320698829e-02,-1.570935379154716482e-01,5.721840045910940864e-01
6.680881545027173019e-01,-5.810884996110909917e-01,3.885077434579756739e-01
5.642225469716608544e-01,-6.979516216562886566e-01,3.318150249593984635e-01
1.973172168192053322e-01,-4.762987298189402807e-02,5.252101280094674252e-01
3.747216516898319583e-01,8.466229390239001784e-01,-2.121549786073375077e-01
6.617963323513355034e-01,-3.107088634479606704e-01,6.506137075902885814e-01
9.538285195379336834e-02,4.374872043813886613e-01,-9.282132046571919259e-01
1.184801623516372748e-01,-5.293155168780945274e-01,8.670696211161652567e-01
6.550545540085862539e-01,-7.471858251925642680e-01,2.564031586895329506e-01
8.124766403464045439e-02,-3.192662011440547953e-01,8.537882369940243965e-01
3.896007934245677706e-01,-1.028985816632967953e-01,8.571790881431753384e-01
5.395441094120616565e-01,-5.667001681973287130e-01,4.546814087335540044e-01
9.747134742384588879e-02,9.365322807228637636e-02,-4.753877370782810807e-01
1.735955871416493546e-01,-9.714858604184921642e-01,6.565751058772177629e-02
9.331253474996507036e-01,-4.779874658082530203e-01,3.956947842985092945e-01
1.796695738239071360e-01,3.738395928285926928e-01,-9.071647040901025250e-01
6.269685145134867854e-01,4.180305079045973926e-01,-5.901845782911040450e-01
8.196942996834447603e-01,9.597869885640326615e-01,-3.965243034121040955e-02
5.046518514926833232e-01,-1.888987678754103783e-01,8.594643429073088869e-01
8.662044716161162450e-01,-4.192497109427262281e-02,7.473663167423197917e-01
7.790354372734248356e-01,8.670195581478119529e-01,-1.332968524839542312e-01
4.878987442445124056e-01,1.333298793176520558e-01,-9.063270234735578690e-01
4.547937533230451690e-01,7.095855289102213082e-01,-3.562840660187843178e-01
8.775181020942488530e-01,-6.461661022313156533e-01,2.728251003460107071e-01
3.754779076539347393e-01,3.721614346119956895e-01,-8.179669121559748346e-01
1.844136235005580104e-01,-5.562988070736540891e-02,5.161727984084366616e-01
1.795468132214663726e-01,-8.147883009078074057e-01,3.543070055179802225e-01
5.033030606933639461e-01,-2.246662948481732425e-01,8.342454621782879887e-01
5.665831015300626383e-02,1.424575852136424903e-01,-5.314427101883965054e-01
3.089651407904420166e-01,4.407486423881943338e-01,-8.109513775400513103e-01
4.829320759750682646e-01,4.265419528298952656e-01,-6.562094293802607226e-01
5.187375728798395702e-01,2.817374530689087386e-01,-8.124741197447217234e-01
2.761495909862331510e-01,5.108046062754398875e-01,-7.069104672989187099e-01
7.750813082324660153e-01,-8.989136426251489453e-01,7.878360794691673108e-02
6.002052440568823588e-01,-2.435954345396798004e-01,7.658319996635707394e-01
1.259129900115327771e-01,4.456256933049740354e-03,2.917209355515236191e-01
3.080324411992164668e-01,8.454397647758200574e-01,-2.462013592458142386e-01
3.187958497522992429e-01,3.561621926946711980e-01,-8.570499161026469137e-01
7.110512623108633523e-01,3.621801123664918354e-01,-5.853654472303017053e-01
7.766398133728937836e-01,5.688644504394053669e-01,-3.779224400177236265e-01
1.340840159564493650e-01,5.357568739710389938e-01,-8.413568760897223164e-01
6.401634510155811419e-01,9.694112110203072508e-01,-2.990310571173871584e-02
6.623135936603693485e-01,2.878057112657597116e-01,-6.725459713610728585e-01
9.950668909141751062e-01,-1.494701403880782653e-01,6.245373667006794971e-01
4.843058719307488103e-01,-9.647876369884402781e-01,3.386922907872923910e-02
7.654912471208218383e-01,-6.761302268564486351e-01,3.017878008761606945e-01
5.129008682224002191e-01,7.672247636469884391e-01,-2.973708338725206679e-01
5.299483646607981990e-01,3.694803079169703963e-01,-7.057155106709773751e-01
3.857217125045278028e-01,7.103330165071219948e-01,-4.070988347000259466e-01
3.320464745371766169e-01,-6.874613094223902543e-01,4.460938283611702304e-01
5.183769194011664805e-01,6.428784688140241066e-01,-4.253564495914111676e-01
8.999822054689722295e-01,-2.452493086212608198e-01,6.036123608777371752e-01
2.818896181826779923e-02,9.251695134095412332e-01,-2.410616787655912585e-01
5.438293517125476484e-01,-1.211776036079204033e-01,8.856303228124804416e-01
4.444605704410293789e-01,-9.378548249715645824e-01,9.766154942408027118e-02
4.553918888873593751e-01,-4.839864422386919163e-01,6.140062091893540019e-01
3.700503189647635915e-01,7.932088834515316211e-01,-3.139548950921576265e-01
9.057727328815556866e-01,3.703099582307030069e-01,-5.017954481234125907e-01
2.465642958274930630e-01,-9.032006847420124274e-01,1.530646086529835748e-01
6.808146408596013055e-01,5.722770436030200081e-02,-8.670898815528620407e-01
4.295629184322420357e-01,3.080450791439111047e-01,-8.019604675013400907e-01
2.818240748044205102e-01,-1.938476263463799754e-01,8.633923721882048596e-01
7.382036264787921187e-01,3.924768697202933865e-01,-5.580940746837277366e-01
2.972321001065751922e-01,4.083302498726493202e-01,-8.364861396836213991e-01
5.456146607446696883e-01,-4.554894758216434525e-01,5.840175817120435431e-01
1.068491535440870832e-01,4.035738314961756501e-01,-9.110966262012506478e-01
2.497843905076416737e-01,8.865439987666037247e-01,-1.745114568679096978e-01
7.664148406024299254e-01,-5.827536801378419007e-01,3.737400944900539090e-01
5.938830425510793765e-01,5.273144369201259174e-01,-4.907983380065402135e-01
7.219936490861497136e-01,6.900125764557041297e-01,-2.962832011309895486e-01
2.447683550049905010e-01,8.090603873512596245e-01,-3.413949372596880583e-01
7.674067890389488777e-01,8.838701853387884722e-01,-1.074389957316459754e-01
6.208903359051121118e-01,6.299408912635604540e-01,-3.902633742323586286e-01
5.941556953255267004e-02,3.417270160867607043e-01,-7.990581767360057652e-01
2.704510845858414392e-01,4.744215842492438551e-01,-7.950113440954128530e-01
7.574744873999137429e-01,5.731794201936044608e-01,-3.995815736022720888e-01
9.582830674639910562e-01,-5.904688181737516306e-01,3.116056486166414174e-01
1.764841932953735704e-01,8.070205312852256618e-01,-3.771457980996115178e-01
8.743684483670076668e-01,-5.786837399195408072e-01,3.538873613776865046e-01
6.234452902054790080e-01,-7.403734526526504212e-01,2.739366423956074992e-01
8.613298853716869763e-01,1.444953024171760081e-01,-6.970767181544573754e-01
8.775650659088951588e-02,-2.560483046299388832e-02,3.508886905521924060e-01
4.274077422959551287e-01,4.620600439948687743e-01,-6.358183984744781858e-01
6.762925647840174470e-01,-1.034488545154088612e-03,8.611852308784430088e-01
7.926886683610379070e-02,-5.010840166358294656e-01,8.786821396817173779e-01
2.218151712200574499e-01,-7.467273566874432777e-01,4.084772889095435455e-01
5.027318128380896534e-01,6.842217165456405681e-01,-4.008834957064149052e-01
3.722565825153010266e-01,2.387606556960797377e-02,-2.671453778965369660e-02
1.231362812272304152e-01,2.501704382057956533e-01,-7.286676877118427598e-01
8.460912340835378131e-01,2.577126688106516905e-01,-5.911845681526760599e-01
9.405735174870567539e-01,-7.892446924639515693e-01,1.856336988863390158e-01
5.623161192314353185e-01,-6.660712837915923057e-01,3.520692232467395599e-01
5.991348804306928510e-02,-2.217695633200811312e-01,6.879237520170631282e-01
7.553004120870521199e-02,-1.381387839247638638e-01,5.494702032996201524e-01
2.384481659374884099e-01,-8.093321009584575343e-01,3.377027264348042013e-01
8.057855014866738275e-01,8.189371252769739318e-01,-1.433226010632933922e-01
1.588586229351421908e-01,9.130220045181118849e-01,-1.822373058973397186e-01
4.564161085824350872e-01,-6.378663169350602402e-01,4.333927722207412403e-01
2.210093420657128771e-01,2.817202628011716836e-01,-8.869931730211844112e-01
3.056907249265989890e-01,-1.664068924237083191e-01,8.443281828345197138e-01
3.706227495785356929e-01,-6.079755579825056877e-01,5.241639097157166916e-01
2.397394725074645239e-01,5.952037574214459337e-01,-6.526517466136433354e-01
9.294813729010981129e-01,-9.332795485645630773e-01,3.783149442423561909e-02
3.228616936320697350e-01,-3.873211789569284136e-01,8.234177141583819415e-01
6.055185623188665822e-01,8.968717923934528269e-01,-1.034490372426406096e-01
5.676397848745743380e-01,9.354347839828733857e-01,-7.125763212301951255e-02
8.996759982281207213e-01,-5.958716760495010867e-01,3.380672109900342281e-01
1.861975412196972268e-01,-9.811350258134043933e-02,6.290943330935671041e-01
5.484335609956092483e-02,-4.442600496250284081e-01,8.767905674692645368e-01
4.698877821780644837e-02,3.029500889283924803e-01,-7.744261758735765389e-01
1.950619545450505976e-01,7.253666481752221173e-01,-5.085752367669090779e-01
9.314378203202527962e-01,8.885784710234816419e-01,-8.163228144367221106e-02
8.104878711222827103e-01,3.602433993612521590e-01,-5.556461907140146650e-01
3.077633175233213114e-01,-8.706975212767873451e-01,2.158775488300215817e-01
9.278961673781243036e-01,4.952527280592922132e-02,-7.234009090220696603e-01
4.551983016476750521e-01,-2.156697141046464150e-01,8.828372368579658902e-01
